

    0.613374953383589213E-02    0.123612298587903325E+03    0.717343879573157750E+02    0.808324520769523547E+00   -0.298209539904565846E+01
    0.591792800807132598E-02    0.123588700179518497E+03    0.705379799991885079E+02    0.810600699523240653E+00   -0.298604797300096347E+01
    0.585460132293010114E-02    0.123514979056265545E+03    0.715252707921545436E+02    0.809425189058228023E+00   -0.298165907689664644E+01
    0.607052932791179913E-02    0.123347305156615874E+03    0.738277000098439657E+02    0.800468692936525006E+00   -0.297347566976829025E+01
    0.627750085645396774E-02    0.123185014774831330E+03    0.753457961959264964E+02    0.792865612765929373E+00   -0.296700959736555525E+01
    0.630370994078168715E-02    0.123081443897426780E+03    0.703774515652211221E+02    0.815826340331079480E+00   -0.297664084641995830E+01
    0.628806979455329845E-02    0.122991174171902998E+03    0.730486359893215820E+02    0.805899187162020469E+00   -0.296548201771843800E+01
    0.668642031162737255E-02    0.122773087085162388E+03    0.730532991700573433E+02    0.799349728269661775E+00   -0.296770070136970654E+01
    0.925228988985744502E-02    0.122028264137747300E+03    0.706203375879146478E+02    0.814213587337306199E+00   -0.297087654106242738E+01
    0.903193811448878281E-02    0.121981234245568814E+03    0.686845150012102152E+02    0.821985903875145696E+00   -0.297791285663770067E+01
    0.111857143073601853E-01    0.121458255188613464E+03    0.675973322285639995E+02    0.824657203991327803E+00   -0.298290858261423031E+01
    0.115103537515972264E-01    0.121305798092039538E+03    0.702038175327133445E+02    0.815967074775782009E+00   -0.296665541025931612E+01
    0.110120551757174681E-01    0.121299072714338180E+03    0.703487864283262496E+02    0.807509873386254684E+00   -0.295685089242766752E+01
    0.110163141982786168E-01    0.121203061248626426E+03    0.729891081216789246E+02    0.804417135255831584E+00   -0.295884547095403772E+01
    0.105204794196898221E-01    0.121199930162444147E+03    0.724501411855755464E+02    0.806928120422379713E+00   -0.295907847621455034E+01
    0.101249022943322060E-01    0.121181343698169059E+03    0.703460245881830275E+02    0.808598651923115752E+00   -0.296201211007746590E+01
    0.103745459072911474E-01    0.121037390934564087E+03    0.685171693162958206E+02    0.815415950293461811E+00   -0.296492560873791788E+01
    0.110199271073107129E-01    0.120821453055457368E+03    0.726614605375474127E+02    0.802045517559901278E+00   -0.295860304708294652E+01
    0.106055529647639552E-01    0.120802869881363364E+03    0.728383423113643858E+02    0.801988377941751818E+00   -0.295876650929837703E+01
    0.111441005322283609E-01    0.120608566727954511E+03    0.690458509441127148E+02    0.816572626690736492E+00   -0.297129544017722358E+01
    0.106279934343587092E-01    0.120608166327727474E+03    0.685463566932904911E+02    0.822236281601412267E+00   -0.296965619763692645E+01
    0.105345584947063829E-01    0.120530588776848518E+03    0.688570658767606290E+02    0.817730360416125346E+00   -0.297188089182377446E+01
    0.104500411584702996E-01    0.120451461123484151E+03    0.678798653943208876E+02    0.820085165630942137E+00   -0.297176679388317888E+01
    0.139016528928513610E-01    0.119785419369827764E+03    0.694908946018409210E+02    0.812403206692995816E+00   -0.295692615231808009E+01
    0.135952546984029164E-01    0.119734755141792391E+03    0.691840505179541054E+02    0.817996133518784196E+00   -0.296448062069817819E+01
    0.132443056580823487E-01    0.119691823274987058E+03    0.661033316157900686E+02    0.830881180326236035E+00   -0.297693313978082363E+01
    0.131096508020442440E-01    0.119617023253714720E+03    0.682403660797127145E+02    0.817621814146061610E+00   -0.296095604467019813E+01
    0.127323407252281362E-01    0.119580191940539464E+03    0.666937790865914053E+02    0.829206813943059728E+00   -0.297231286461474120E+01
    0.130196856746059714E-01    0.119440319396573543E+03    0.695694525199680527E+02    0.813114507594013602E+00   -0.295789800987044771E+01
    0.129770875816168675E-01    0.119351635673402228E+03    0.665880076595507404E+02    0.824631446381864697E+00   -0.296528456431303278E+01
    0.133187168329534592E-01    0.119204427542385744E+03    0.669276606127725415E+02    0.826766205384990127E+00   -0.297030012181470005E+01
    0.127081317026582347E-01    0.119203045940140100E+03    0.658586523130272070E+02    0.829713993272072514E+00   -0.297308055627016765E+01
    0.125568623838376147E-01    0.119131757365871962E+03    0.664222022613962793E+02    0.826789622468571350E+00   -0.296932921013490958E+01
    0.133693850375240716E-01    0.118911119121173442E+03    0.681403004953557456E+02    0.821200633748422559E+00   -0.296319641371713605E+01
    0.128973888473858222E-01    0.118887766062757080E+03    0.640836561949535621E+02    0.835782628923205873E+00   -0.297082950761954390E+01
    0.129594488498341112E-01    0.118782927393412535E+03    0.679501679372453964E+02    0.822850569581876190E+00   -0.296264370187192982E+01
    0.130497698725435037E-01    0.118673798625525421E+03    0.694307016689692205E+02    0.815820914060745306E+00   -0.295613524744757061E+01
    0.134143695102754475E-01    0.118523448561114449E+03    0.685850555465703451E+02    0.821314133843039640E+00   -0.295587170520357168E+01
    0.147367622987454577E-01    0.118240173016608210E+03    0.673799398839566379E+02    0.825109696788399960E+00   -0.296106410549100074E+01
    0.148555139117513765E-01    0.118128883131422072E+03    0.661900857345537901E+02    0.828943620416995541E+00   -0.296506485655394858E+01
    0.144395900056547150E-01    0.118090439763020981E+03    0.664064119597114200E+02    0.828854422603384267E+00   -0.296430908125208248E+01
    0.139563125004902935E-01    0.118063285318162116E+03    0.639879326453803401E+02    0.836404073531661796E+00   -0.296612098468345753E+01
    0.134766465926749856E-01    0.118037994441854366E+03    0.648360570007209418E+02    0.833002653466867526E+00   -0.296487400802604073E+01
    0.130103046349351898E-01    0.118013189542119562E+03    0.694374461413880368E+02    0.818248437494454528E+00   -0.294666373068041487E+01
    0.128510328561073552E-01    0.117942586490234817E+03    0.673025479494792478E+02    0.823191713908036471E+00   -0.295749046569501450E+01
    0.127427023571441717E-01    0.117864279279841313E+03    0.675811387497951159E+02    0.821801915989567977E+00   -0.295525055206244147E+01
    0.135285803643242965E-01    0.117649349648502749E+03    0.670430569588152565E+02    0.823117727123665821E+00   -0.295264475863684472E+01
    0.129497011472013042E-01    0.117641575155670964E+03    0.684860944625345098E+02    0.820870055080123784E+00   -0.295106884106648648E+01
    0.123773863012071710E-01    0.117636740236747499E+03    0.655182368592370494E+02    0.832775961495964223E+00   -0.296476157298782672E+01
    0.119289022774822766E-01    0.117615315949573500E+03    0.658987475952908142E+02    0.831931018306789838E+00   -0.296241058675111324E+01
    0.114200681089607643E-01    0.117607261954408500E+03    0.675863348557667933E+02    0.821484324601320592E+00   -0.295242484000625893E+01
    0.109890226350041371E-01    0.117588974531104498E+03    0.667436906588067842E+02    0.826152651735813870E+00   -0.295817167518596857E+01
    0.105006742546518445E-01    0.117584651160705533E+03    0.662288872316657802E+02    0.828426732035867364E+00   -0.296035691414378421E+01
    0.102280846150405082E-01    0.117542017344574433E+03    0.665754106175529046E+02    0.828204243741026636E+00   -0.295938227210302518E+01
    0.981939571540096055E-02    0.117528334741164286E+03    0.679480864835389298E+02    0.822383950560452659E+00   -0.295326525792073236E+01
    0.937228480544679415E-02    0.117526301996340464E+03    0.677767776904209143E+02    0.824198508898704052E+00   -0.295258995648842104E+01
    0.904318668177785633E-02    0.117502554476747065E+03    0.665769548313648727E+02    0.827877818235498886E+00   -0.295908358770935331E+01
    0.864544808616665890E-02    0.117497273724932924E+03    0.658893322351155319E+02    0.831550159224021646E+00   -0.296193240255059997E+01
    0.852894102179808759E-02    0.117429171116351057E+03    0.669717599265013916E+02    0.824579593253074505E+00   -0.295484140564152131E+01
    0.960608310704293665E-02    0.117190552618600009E+03    0.657736011517101247E+02    0.831390806398892401E+00   -0.296019904908003362E+01
    0.106224560886784194E-01    0.116989405209772514E+03    0.674324740468163952E+02    0.825122439044175149E+00   -0.295068417994095755E+01
    0.119905409781295800E-01    0.116747109553899932E+03    0.657140112543829105E+02    0.830159303947805349E+00   -0.295503086653058666E+01
    0.124847840502824436E-01    0.116666324474465910E+03    0.649981090982903993E+02    0.832709984857555985E+00   -0.295550993571206000E+01
    0.167071715830940382E-01    0.116083669601453579E+03    0.668214312394757712E+02    0.826346426977146664E+00   -0.294642703156203201E+01
    0.131941232812626454E-01    0.116555802679175684E+03    0.678992007804383348E+02    0.822348065638661030E+00   -0.294562439032113810E+01
    0.113728199110149763E-01    0.116852893147574989E+03    0.648592311380988633E+02    0.834774203316473007E+00   -0.296099316283592051E+01
    0.150116806746678454E-01    0.116297688508746973E+03    0.665679814951591737E+02    0.828211038961918278E+00   -0.294950140862197507E+01
    0.927416503088538541E-02    0.117260880566529394E+03    0.677688774596712875E+02    0.821173936806003146E+00   -0.295013227173236015E+01
    0.168710973570475875E-01    0.116064141843600083E+03    0.664585230302155452E+02    0.828028892888482915E+00   -0.294799244260990534E+01
    0.156221139321228650E-01    0.116217970787727950E+03    0.653793941461181021E+02    0.831901295923200834E+00   -0.295285606917228272E+01
    0.920213304124058336E-02    0.117276475109182911E+03    0.653033354598428275E+02    0.830729335850220352E+00   -0.295669095311475827E+01
    0.124810142634411425E-01    0.116666928466667159E+03    0.664772880822686005E+02    0.828357518589368458E+00   -0.295295268482263307E+01
    0.142784515656552112E-01    0.116397842693654383E+03    0.650142400103246700E+02    0.833292228816305602E+00   -0.295527871668514930E+01
    0.957802207166591306E-02    0.117196403515502084E+03    0.683395190901363208E+02    0.819792895855710135E+00   -0.294875186432530079E+01
    0.138799490648283640E-01    0.116454455157381290E+03    0.658871308304195509E+02    0.829176438536155080E+00   -0.295143787789383172E+01
    0.134026575748006898E-01    0.116524439700622366E+03    0.666488839754802314E+02    0.827769972493211714E+00   -0.295101118578557386E+01
    0.171187238619707228E-01    0.116035000073838120E+03    0.654311927491689005E+02    0.832102678258495265E+00   -0.295192921633074778E+01
    0.948369728857362780E-02    0.117216197229010703E+03    0.654252533853727982E+02    0.833485046629337978E+00   -0.296193342187507413E+01
    0.103938684810004362E-01    0.117032913601866156E+03    0.672553266893999790E+02    0.822766281439945568E+00   -0.294888131065181458E+01
    0.131373839209359255E-01    0.116564421927243586E+03    0.653232871633479419E+02    0.834032118620140261E+00   -0.295728410886586257E+01


    0.405500638334890049E-06    0.134065432430091761E+03    0.181195205109034276E+03    0.642112962568325396E+00   -0.280507426511194380E+01
    0.405141564863379779E-06    0.134065109986940229E+03    0.220843671672093706E+03    0.635012461843305176E+00   -0.282211158056343026E+01
    0.404726842335487388E-06    0.134065064091539739E+03    0.195546901332256823E+03    0.637847415655865113E+00   -0.284427740336129808E+01
    0.404312744108621546E-06    0.134065017207938723E+03    0.114341126602637871E+03    0.712945225878461319E+00   -0.294756269624419875E+01
    0.405628579936873490E-06    0.134056424535934042E+03    0.140949755132074017E+03    0.682731976705458043E+00   -0.290928031975915857E+01
    0.406348891080648055E-06    0.134050781864956718E+03    0.176025604765393069E+03    0.659184850720098581E+00   -0.281577232229219598E+01
    0.406319913895722787E-06    0.134048830251397277E+03    0.193904393573050896E+03    0.640668849624266290E+00   -0.286322573369819011E+01
    0.407067128879673589E-06    0.134043061424391539E+03    0.163848995912036486E+03    0.660006826958527304E+00   -0.289953149620235795E+01
    0.407191430665549396E-06    0.134040356557922053E+03    0.134276911132649929E+03    0.679899507475834275E+00   -0.267096723876760533E+01
    0.408387375688531933E-06    0.134032396809688407E+03    0.746578736767336295E+02    0.790338041536879032E+00   -0.261957155878572712E+01
    0.408803461596943574E-06    0.134028265904094383E+03    0.199710955776027390E+03    0.638928376170819545E+00   -0.286140732257618025E+01
    0.412817528162916034E-06    0.134006629326568003E+03    0.109094916624835193E+03    0.703180217083384518E+00   -0.275015424146808840E+01
    0.413144957267000390E-06    0.134002949400535073E+03    0.226747916538874563E+03    0.632589796885133060E+00   -0.281436106758708071E+01
    0.412913518024956091E-06    0.134001975851536997E+03    0.142723821780896913E+03    0.668863225940604988E+00   -0.287231258446494708E+01
    0.414927130068806699E-06    0.133990152124621943E+03    0.213257788221752804E+03    0.635480296708946346E+00   -0.273050766124315203E+01
    0.414554262335788760E-06    0.133989855960325002E+03    0.227987899368172947E+03    0.628397535796536566E+00   -0.283227760950688667E+01
    0.414191476825789876E-06    0.133989512729554860E+03    0.244393869118464153E+03    0.624482212686508387E+00   -0.280740890918679309E+01
    0.414213462074756653E-06    0.133987312331701673E+03    0.176421773823949138E+03    0.644237075528177772E+00   -0.278381653612653368E+01
    0.415368955831096248E-06    0.133979646639595671E+03    0.986799952351916971E+02    0.734114541886525473E+00   -0.298307497196324700E+01
    0.415831245419121115E-06    0.133975327713850618E+03    0.139784129482080715E+03    0.688246797116975784E+00   -0.281380095658851737E+01
    0.416873722290266493E-06    0.133968225805441904E+03    0.139470972679379713E+03    0.674066717873956112E+00   -0.267896083003423513E+01
    0.416497557759604413E-06    0.133967937072258309E+03    0.878081641354577727E+02    0.748356160529204839E+00   -0.265093986610352861E+01
    0.416708480671035458E-06    0.133964830246747852E+03    0.148472290402914354E+03    0.677816897676773111E+00   -0.272686111841876588E+01
    0.417058616232928461E-06    0.133961056229465157E+03    0.984117063104613408E+02    0.725524313070342153E+00   -0.266184947586050935E+01
    0.416840103747241953E-06    0.133960010137451604E+03    0.203103085313832850E+03    0.643038143285406982E+00   -0.275676479180325140E+01
    0.419585559565778619E-06    0.133944786382306461E+03    0.203706812922893022E+03    0.633496830253183596E+00   -0.281943638747106862E+01
    0.419796653248214504E-06    0.133941686193600447E+03    0.165326192285233589E+03    0.662962684932794200E+00   -0.288432118784337055E+01
    0.421724776780955491E-06    0.133930426995874001E+03    0.120063841376609844E+03    0.689714773945018789E+00   -0.271682481992968805E+01
    0.423565694364878313E-06    0.133919621333070552E+03    0.208855312520440577E+03    0.631026725810420297E+00   -0.279721809962713941E+01
    0.423752148063912529E-06    0.133916646885572760E+03    0.230502004126943604E+03    0.630758821846214124E+00   -0.276680391515932644E+01
    0.425043624435994874E-06    0.133908466481676697E+03    0.127285721701195015E+03    0.680590508035082808E+00   -0.280666338421790185E+01
    0.425196359114084217E-06    0.133905653692275280E+03    0.208750453966345816E+03    0.633838448146535560E+00   -0.272672606742313350E+01
    0.426322220285818379E-06    0.133898270726775309E+03    0.169316092443265546E+03    0.656077032313784558E+00   -0.289228577205018933E+01
    0.428424327134858227E-06    0.133886339131959517E+03    0.149975081886986487E+03    0.678656702795231159E+00   -0.279721823581510254E+01
    0.428878117829144417E-06    0.133882127595227757E+03    0.180770740031439573E+03    0.654865798623733841E+00   -0.284985881457050816E+01
    0.428873241993871991E-06    0.133880056092146049E+03    0.200492765597815577E+03    0.635609684415663123E+00   -0.273076879930410987E+01
    0.430197859557795750E-06    0.133871794172701470E+03    0.199767730074150364E+03    0.643911965667823494E+00   -0.274405466441696300E+01
    0.435441629964413628E-06    0.133845468899834856E+03    0.130504499244466075E+03    0.683418823508745499E+00   -0.291579513452915950E+01
    0.440067534175094201E-06    0.133822239769959737E+03    0.159130980457421572E+03    0.668601617846749319E+00   -0.287731299005943253E+01
    0.442118552011285794E-06    0.133810845806246164E+03    0.967326341372749567E+02    0.737027608833116354E+00   -0.298446217341685971E+01
    0.441919190568913228E-06    0.133809653614885235E+03    0.203051902758619576E+03    0.635596418776870786E+00   -0.284323138643673978E+01
    0.442228590578284670E-06    0.133806159607951486E+03    0.133416766719231902E+03    0.685138303863937481E+00   -0.266944964453241873E+01
    0.444045380205908659E-06    0.133795865680640418E+03    0.116952651765901692E+03    0.694500273303638727E+00   -0.287108993110464361E+01
    0.444637246872975560E-06    0.133791107421236120E+03    0.241750956575387335E+03    0.625202468157974423E+00   -0.276851211917459850E+01
    0.444516348011782811E-06    0.133789557063311975E+03    0.168627926344991465E+03    0.661762531328272230E+00   -0.286939343819981119E+01
    0.444297010574133524E-06    0.133788449924839341E+03    0.214097651210852888E+03    0.631417079300355066E+00   -0.273562719445358882E+01
    0.443937316259429775E-06    0.133787975501311251E+03    0.912689514850237629E+02    0.745433577548475945E+00   -0.263419241330490328E+01
    0.450539203731302654E-06    0.133756357814266323E+03    0.205663905892264893E+03    0.632456060582749502E+00   -0.280417779733703565E+01
    0.450987262438991247E-06    0.133752275573025372E+03    0.113463305492824460E+03    0.699625259500626373E+00   -0.288325563763835824E+01
    0.452448162548234724E-06    0.133743713127190745E+03    0.209579242600132915E+03    0.634423147315013924E+00   -0.272710925659084502E+01
    0.452174263103317278E-06    0.133742829996957909E+03    0.173937026856448938E+03    0.647703191210523666E+00   -0.271910307658977235E+01
    0.454659316030507033E-06    0.133729774277829392E+03    0.143956607281067363E+03    0.665755121957621543E+00   -0.282157950501592847E+01
    0.455017186375492899E-06    0.133726106421041266E+03    0.223237806184282817E+03    0.627533727068840474E+00   -0.275442978244516201E+01
    0.455788279495369892E-06    0.133720625756502642E+03    0.214039466791515196E+03    0.634331723942206271E+00   -0.284478007845899539E+01
    0.456227409252942118E-06    0.133716605540939327E+03    0.175005818547337469E+03    0.646425776064062596E+00   -0.283341446591504775E+01
    0.456703473324159991E-06    0.133712425428658548E+03    0.707690130967242368E+02    0.817460709660355112E+00   -0.264841634891357458E+01
    0.458713871316583669E-06    0.133701546555384851E+03    0.180399750167374378E+03    0.644184675400156226E+00   -0.272524864250046805E+01
    0.459252902253964385E-06    0.133697103510582394E+03    0.137978453022074348E+03    0.675465730900051353E+00   -0.267978409453671906E+01
    0.459898864491000056E-06    0.133692198145981450E+03    0.236102930187609132E+03    0.628211321071574291E+00   -0.277708722951439180E+01
    0.463194503967021606E-06    0.133675822994495888E+03    0.204453589249550731E+03    0.634059598189563367E+00   -0.282794874037920829E+01
    0.463285520174080692E-06    0.133673335798796813E+03    0.231083801670795737E+03    0.630465007301434621E+00   -0.277843748391862500E+01
    0.463138923349806357E-06    0.133671874515461468E+03    0.147499862610415306E+03    0.676406128888902503E+00   -0.290148793797454507E+01
    0.462848123635761396E-06    0.133671036446508850E+03    0.146613072539698521E+03    0.680848145293965645E+00   -0.284988728522037382E+01
    0.466005970493049323E-06    0.133655343260288475E+03    0.189358153366574129E+03    0.649212352122503944E+00   -0.285016247238071863E+01
    0.466382298336697287E-06    0.133651634550986785E+03    0.857635273442204067E+02    0.755862624627970048E+00   -0.263718050773268464E+01
    0.473105339229345247E-06    0.133620915534736582E+03    0.229864370452940506E+03    0.630591044715225202E+00   -0.276994241138622765E+01
    0.472752686320961957E-06    0.133620312650593746E+03    0.214002043223034178E+03    0.633027747822834885E+00   -0.273268587878459801E+01
    0.472437624301736771E-06    0.133619551737139318E+03    0.230144208015131085E+03    0.629635134454515910E+00   -0.275860783380560104E+01
    0.472319542246814459E-06    0.133617957442995845E+03    0.794128792162935468E+02    0.785767644148677835E+00   -0.264523817393767935E+01
    0.471904424570127545E-06    0.133617621758255098E+03    0.890045480384038257E+02    0.750354626211802822E+00   -0.263337708918013069E+01
    0.472864541425911111E-06    0.133611462535518655E+03    0.160219892453406629E+03    0.657951793939165253E+00   -0.287914469392893846E+01
    0.472472337775967361E-06    0.133611027824446808E+03    0.152466576915519994E+03    0.672508026041426676E+00   -0.289381507193520227E+01
    0.473877715138116850E-06    0.133602993378329103E+03    0.104761489456546144E+03    0.722320804665076643E+00   -0.296945353861915162E+01
    0.476809672226828244E-06    0.133588562941920486E+03    0.995164619235044370E+02    0.740744394359063696E+00   -0.269723919850780280E+01
    0.477952687720079458E-06    0.133581680007739749E+03    0.205361900449206473E+03    0.641834897670280013E+00   -0.276539742383393561E+01
    0.479796378647464400E-06    0.133571885657261475E+03    0.132187828344158191E+03    0.696038137433562465E+00   -0.282081673875283645E+01
    0.480838225381341303E-06    0.133565453254388046E+03    0.241327376204161794E+03    0.624990674060220908E+00   -0.278089306998889096E+01
    0.481227686696989424E-06    0.133561739742637428E+03    0.108242880724622324E+03    0.708521079868329906E+00   -0.290803307774268749E+01
    0.483286131269824863E-06    0.133551108775172395E+03    0.108382169654051935E+03    0.708329812907385614E+00   -0.267474836617125522E+01
    0.483807118623389796E-06    0.133546859675311623E+03    0.186429214619729009E+03    0.650205040584729388E+00   -0.285760072781246421E+01
    0.484790827493960575E-06    0.133540703029787863E+03    0.145049277789590889E+03    0.677931859504829371E+00   -0.269730034374752892E+01
    0.484954560596924271E-06    0.133537933423615925E+03    0.239943041123057071E+03    0.624097741870898171E+00   -0.278775301068517578E+01
    0.486965901004350923E-06    0.133527561372573956E+03    0.198488905265680643E+03    0.645227399112045519E+00   -0.282629311935443628E+01
    0.487433338214855416E-06    0.133523548258126624E+03    0.190567048044019771E+03    0.650118473429316279E+00   -0.279694013992403701E+01
    0.488961473813694791E-06    0.133515193693789797E+03    0.120772674108025072E+03    0.687829232245110722E+00   -0.278554951835542930E+01
    0.489263252438811684E-06    0.133511865468054253E+03    0.893452421822880041E+02    0.739189054978695470E+00   -0.280043121151066732E+01
    0.491295669824614974E-06    0.133501480362689449E+03    0.224365250181171092E+03    0.632136031367949935E+00   -0.275815100530392954E+01
    0.490861207122754477E-06    0.133501155544804050E+03    0.167943300851745590E+03    0.652332975459442910E+00   -0.286402585548247179E+01
    0.493237552673408930E-06    0.133489402313358710E+03    0.236429618799884310E+03    0.625360614465136688E+00   -0.276723562196501582E+01
    0.493754825200337020E-06    0.133485211713578906E+03    0.195589106989749666E+03    0.638647884046240066E+00   -0.284424017264814566E+01
    0.493710238626405119E-06    0.133483298082974841E+03    0.231392302558224969E+03    0.628285794460905711E+00   -0.281593228920269434E+01
    0.493235577915805972E-06    0.133483127598190435E+03    0.153308478349422614E+03    0.673343790039437118E+00   -0.272860437187616478E+01
    0.497178992608360773E-06    0.133465106953810590E+03    0.943269397123629290E+02    0.732660562408419258E+00   -0.266976264648858130E+01
    0.497166309764205145E-06    0.133463063732851538E+03    0.211305203033245874E+03    0.631005219713148380E+00   -0.280472816656426449E+01
    0.497047950173001552E-06    0.133461445685512530E+03    0.218480187352263300E+03    0.631835961880302888E+00   -0.283367831715069096E+01
    0.496711477987998569E-06    0.133460705785326411E+03    0.226223474117044645E+03    0.631336269804068095E+00   -0.281762107185526389E+01
    0.500855579501664531E-06    0.133441994615043654E+03    0.208862742830335975E+03    0.631911753518108354E+00   -0.275508914960973028E+01
    0.503862293831369898E-06    0.133427929955901618E+03    0.141941450224091170E+03    0.670579764110662113E+00   -0.288102884322103492E+01
    0.503853049678033461E-06    0.133425872408574179E+03    0.140453046349743602E+03    0.680102501782367974E+00   -0.291858031099423476E+01
    0.505008339164842356E-06    0.133419197597978865E+03    0.194122345200293609E+03    0.646622605204555612E+00   -0.284242306573329317E+01
    0.506145655001823163E-06    0.133412604274615120E+03    0.147589580668437463E+03    0.665335706936983629E+00   -0.286795513830690485E+01
    0.509128405166012467E-06    0.133398758492542498E+03    0.163177149005459256E+03    0.667456577904159021E+00   -0.277656482746286537E+01
    0.508964329635806442E-06    0.133397308890551585E+03    0.178360091299960686E+03    0.656698962895870708E+00   -0.276329907819674059E+01
    0.510718833655255753E-06    0.133388332097116972E+03    0.130784592104284059E+03    0.692737909403730034E+00   -0.269482424916887542E+01
    0.510358380083531344E-06    0.133387649908499498E+03    0.187195923052737015E+03    0.641268954388148904E+00   -0.273027684160478490E+01
    0.510887211682204927E-06    0.133383484347500428E+03    0.793890102884770528E+02    0.781334120252727082E+00   -0.262726769960571893E+01
    0.513743923280889714E-06    0.133370237921634953E+03    0.110715299465459296E+03    0.700929308896911740E+00   -0.276856847007398477E+01
    0.518106406818598380E-06    0.133351232276485376E+03    0.154939678303979235E+03    0.667221760613344483E+00   -0.290233076672172086E+01
    0.517674793921038294E-06    0.133350804846832204E+03    0.195820793707033033E+03    0.639378880329085297E+00   -0.284914282104922201E+01
    0.517836218222886267E-06    0.133348087051821807E+03    0.119592012152549017E+03    0.689815154222543025E+00   -0.273926463361850914E+01
    0.517721123217561475E-06    0.133346437383201248E+03    0.829404582515849285E+02    0.784027878231284614E+00   -0.278682844554126108E+01
    0.517593845386298206E-06    0.133344834887719401E+03    0.157142752987948825E+03    0.667952123536727838E+00   -0.270651525962239470E+01
    0.518228786320767558E-06    0.133340288717392696E+03    0.724475541825527642E+02    0.815871600233422645E+00   -0.270699796297897910E+01
    0.518820566271966899E-06    0.133335911923602396E+03    0.184482459541028220E+03    0.652938981187220269E+00   -0.282922586683698274E+01
