    0.119511187076568604E+00    0.136345207691192627E+02   -0.104988813400268555E+01   -0.350804689932743713E+04   -0.694975511231546506E+01    1
    0.630694091320037842E+00    0.108278355002403259E+02   -0.184145450592041016E+01   -0.338722704329057387E+04   -0.695075511231549914E+01    1
    0.675999999046325684E+00    0.114490902423858643E+02   -0.471323043107986450E+01   -0.335168034426374652E+04   -0.695175511231552257E+01    1
    0.441695630550384521E+00    0.125099542737007141E+02   -0.261981487274169922E+01   -0.334623453002142969E+04   -0.695275511231550336E+01    1
    0.553465247154235840E+00    0.113793176412582397E+02   -0.159522444009780884E+01   -0.327618097924580252E+04   -0.695375511231547883E+01    1
    0.139708560705184937E+01    0.775485128164291382E+01   -0.351853966712951660E+01   -0.325442068830144490E+04   -0.695475511231550136E+01    1
    0.183467727899551392E+01    0.651289671659469604E+01   -0.311754554510116577E+01   -0.321112724230197909E+04   -0.695575511231551680E+01    1
    0.347345173358917236E+00    0.126547032594680786E+02   -0.767886340618133545E+00   -0.315787847037100209E+04   -0.695675511231548427E+01    1
    0.168200612068176270E+00    0.142001023888587952E+02   -0.351879894733428955E+00   -0.307109030757394066E+04   -0.695775511231548727E+01    1
    0.408693730831146240E+00    0.139738368988037109E+02   -0.316750884056091309E+01   -0.295911074657677909E+04   -0.695875511231550270E+01    1
    0.151795864105224609E+00    0.151403167843818665E+02   -0.937197208404541016E+00   -0.291954452345550453E+04   -0.695975511231551458E+01    1
    0.581467330455780029E+00    0.127753698825836182E+02   -0.356010168790817261E+01   -0.286577957846437403E+04   -0.696075511231551580E+01    1
    0.112312781810760498E+01    0.908439815044403076E+01   -0.298194140195846558E+01   -0.285996303165084555E+04   -0.696175511231550104E+01    1
    0.664682328701019287E+00    0.109833940863609314E+02   -0.402302145957946777E+00   -0.281239593275760626E+04   -0.696275511231553423E+01    1
    0.137730252742767334E+01    0.775309592485427856E+01   -0.195672810077667236E+00   -0.280469906519608912E+04   -0.696375511231550171E+01    1
    0.297983050346374512E+01    0.539293473958969116E+02   -0.965157151222229004E-01   -0.267503034139130978E+04   -0.696475511231547362E+01    1
    0.288957166671752930E+01    0.584888356924057007E+02   -0.120157897472381592E+00   -0.255235893043511987E+04   -0.696575511231551836E+01    1
    0.279253774881362915E+01    0.844201213121414185E+02   -0.239612758159637451E+00   -0.241792300282411361E+04   -0.696675511231553202E+01    1
    0.281883180141448975E+00    0.167998877167701721E+02   -0.226337343454360962E+01   -0.241578944304902188E+04   -0.696775511231552436E+01    1
    0.396482169628143311E+00    0.142206966876983643E+02   -0.189772248268127441E+00   -0.239808064304617665E+04   -0.696875511231550959E+01    1
    0.162052202224731445E+01    0.761055529117584229E+01   -0.368456184864044189E+01   -0.239338103330481454E+04   -0.696975511231549394E+01    1
    0.994025945663452148E+00    0.106581094861030579E+02   -0.409578442573547363E+01   -0.236969429962822096E+04   -0.697075511231548450E+01    1
    0.299489164352416992E+01    0.707671657204627991E+02   -0.755507946014404297E+00   -0.236235296487069354E+04   -0.697175511231548395E+01    1
    0.270683258771896362E+01    0.962802064418792725E+02   -0.173996686935424805E+00   -0.235953817065872727E+04   -0.697275511231548872E+01    1
    0.299061834812164307E+01    0.886538550257682800E+02   -0.837683677673339844E+00   -0.235771605126691748E+04   -0.697375511231548995E+01    1
    0.784079074859619141E+00    0.113237181305885315E+02   -0.140019387006759644E+01   -0.235431269764366789E+04   -0.697475511231553025E+01    1
    0.289423531293869019E+01    0.391030207276344299E+02   -0.291836857795715332E+00   -0.230631392198004369E+04   -0.697575511231552614E+01    1
    0.298976129293441772E+01    0.285005298256874084E+02   -0.274594426155090332E+00   -0.229012331669099694E+04   -0.697675511231550338E+01    1
    0.514628469944000244E+00    0.142013028264045715E+02   -0.200757384300231934E+01   -0.228787096399645316E+04   -0.697775511231553747E+01    1
    0.289314579963684082E+01    0.636548337340354919E+02   -0.595420300960540771E+00   -0.228082069681330950E+04   -0.697875511231551471E+01    1
    0.847756862640380859E-01    0.209543982148170471E+02   -0.216944366693496704E+01   -0.225779883597968683E+04   -0.697975511231548751E+01    1
    0.276252400875091553E+01    0.946093899011611938E+02   -0.467437207698822021E+00   -0.225038814035783162E+04   -0.698075511231549406E+01    1
    0.224974393844604492E+00    0.214197602868080139E+02   -0.473813235759735107E+01   -0.224829214432253093E+04   -0.698175511231549972E+01    1
    0.265375363826751709E+01    0.653053617477416992E+02   -0.203894376754760742E+00   -0.218526661228125522E+04   -0.698275511231551516E+01    1
    0.261042720079421997E+01    0.641819730401039124E+02   -0.157569050788879395E+00   -0.214889220562194669E+04   -0.698375511231553414E+01    1
    0.291468590497970581E+01    0.708673852682113647E+02   -0.981452763080596924E+00   -0.213450222455188532E+04   -0.698475511231553270E+01    1
    0.257421648502349854E+01    0.617952540516853333E+02   -0.941166281700134277E-01   -0.212886410347867331E+04   -0.698575511231552948E+01    1
    0.281018686294555664E+01    0.794047158956527710E+02   -0.745488107204437256E+00   -0.212754195238000648E+04   -0.698675511231552360E+01    1
    0.249317175149917603E+01    0.996040311455726624E+02   -0.728198885917663574E-01   -0.212326889117124756E+04   -0.698775511231549373E+01    1
    0.294801753759384155E+01    0.370612123608589172E+02   -0.707644820213317871E+00   -0.211044739008398119E+04   -0.698875511231551716E+01    1
    0.273798412084579468E+01    0.894883403182029724E+02   -0.688105821609497070E+00   -0.207751369748365732E+04   -0.698975511231552993E+01    1
    0.607767462730407715E+00    0.149229413270950317E+02   -0.367921620607376099E+01   -0.206766806793517708E+04   -0.699075511231550273E+01    1
    0.274292850494384766E+01    0.429242625832557678E+02   -0.394248366355895996E+00   -0.206184952662445130E+04   -0.699175511231550484E+01    1
    0.252798378467559814E+01    0.555959850549697876E+02   -0.559651851654052734E-01   -0.205910130182874582E+04   -0.699275511231551850E+01    1
    0.299216508865356445E+01    0.880594459176063538E+02   -0.160062968730926514E+01   -0.205012215947218510E+04   -0.699375511231549929E+01    1
    0.260351049900054932E+01    0.549308690428733826E+02   -0.235191881656646729E+00   -0.204649647382347393E+04   -0.699475511231549785E+01    1
    0.706824660301208496E-01    0.278816986083984375E+02   -0.432286083698272705E+01   -0.202628057815916918E+04   -0.699575511231553371E+01    1
    0.262372773885726929E+01    0.639384257793426514E+02   -0.379557311534881592E+00   -0.202477678054134299E+04   -0.699675511231554026E+01    1
    0.284931349754333496E+01    0.284590694308280945E+02   -0.381542146205902100E+00   -0.201956036840556908E+04   -0.699775511231553793E+01    1
    0.126714509725570679E+01    0.896874278783798218E+01   -0.497181713581085205E+00   -0.201935785209983533E+04   -0.699875511231551695E+01    1
    0.285667651891708374E+01    0.273199561238288879E+02   -0.379905402660369873E+00   -0.200526244521822446E+04   -0.699975511231549596E+01    1
    0.295156002044677734E+01    0.513285824656486511E+02   -0.123045265674591064E+01   -0.199426802261636226E+04   -0.700075511231552117E+01    1
    0.315274000167846680E-01    0.271901389956474304E+02   -0.308140784502029419E+01   -0.198638636123834726E+04   -0.700175511231554282E+01    1
    0.249277549982070923E+01    0.573352396488189697E+01   -0.375420957803726196E+01   -0.198309490962108680E+04   -0.700275511231553516E+01    1
    0.983295321464538574E+00    0.114638012647628784E+02   -0.398145079612731934E+01   -0.197056379082562194E+04   -0.700375511231549996E+01    1
    0.296963810920715332E+01    0.613095921277999878E+02   -0.154169708490371704E+01   -0.196026724714856164E+04   -0.700475511231551984E+01    1
    0.290355509519577026E+01    0.914406141638755798E+02   -0.151659190654754639E+01   -0.195902225059505417E+04   -0.700575511231551840E+01    1
    0.261527234315872192E+01    0.825300550460815430E+02   -0.568551123142242432E+00   -0.195470904500835650E+04   -0.700675511231550097E+01    1
    0.273994016647338867E+01    0.243222200870513916E+02   -0.908797979354858398E-01   -0.194581258376091660E+04   -0.700775511231549419E+01    1
    0.108810424804687500E+00    0.240341943502426147E+02   -0.218717217445373535E+01   -0.192706387961672976E+04   -0.700875511231548121E+01    1
    0.295112192630767822E+00    0.184807607531547546E+02   -0.709339976310729980E-01   -0.191936050844370266E+04   -0.700975511231552773E+01    1
    0.297590303421020508E+01    0.857636374235153198E+02   -0.207396835088729858E+01   -0.190406828525317701E+04   -0.701075511231552895E+01    1
    0.115211856365203857E+01    0.101034224033355713E+02   -0.277795881032943726E+01   -0.190212765204014863E+04   -0.701175511231552218E+01    1
    0.978563904762268066E+00    0.115043386816978455E+02   -0.340773165225982666E+01   -0.189221354060491581E+04   -0.701275511231549853E+01    1
    0.686259269714355469E-01    0.257908648252487183E+02   -0.218937367200851440E+01   -0.188794383687438062E+04   -0.701375511231546067E+01    1
    0.291843724250793457E+01    0.841623443365097046E+02   -0.178601324558258057E+01   -0.188781796463947990E+04   -0.701475511231549120E+01    1
    0.544804036617279053E+00    0.174122127890586853E+02   -0.465143084526062012E+01   -0.188409278434730504E+04   -0.701575511231549598E+01    1
    0.298403638601303101E+01    0.958910608291625977E+02   -0.235901474952697754E+01   -0.188170849681060395E+04   -0.701675511231551852E+01    1
    0.437092781066894531E-01    0.310757854580879211E+02   -0.379851520061492920E+01   -0.186426975184958860E+04   -0.701775511231554905E+01    1
    0.297557687759399414E+01    0.186029109358787537E+02   -0.378712117671966553E+00   -0.186082457406748449E+04   -0.701875511231552718E+01    1
    0.298651421070098877E+01    0.844398096203804016E+02   -0.239069670438766479E+01   -0.185890172175226280E+04   -0.701975511231552307E+01    1
    0.229717093706130981E+01    0.996315959095954895E+02   -0.571900606155395508E-01   -0.185690097862635980E+04   -0.702075511231549143E+01    1
    0.253032231330871582E+01    0.543566295504570007E+02   -0.365787744522094727E+00   -0.185661657427244472E+04   -0.702175511231545713E+01    1
    0.216833943128585815E+01    0.649692296981811523E+01   -0.428743988275527954E+01   -0.184356936402922861E+04   -0.702275511231550986E+01    1
    0.923461318016052246E-01    0.295919144153594971E+02   -0.377414286136627197E+01   -0.183984092687685120E+04   -0.702375511231555993E+01    1
    0.275551986694335938E+01    0.465920013189315796E+02   -0.910512208938598633E+00   -0.182470403728070551E+04   -0.702475511231551941E+01    1
    0.243324923515319824E+01    0.523034057021141052E+02   -0.220412611961364746E+00   -0.180082021076548494E+04   -0.702575511231549044E+01    1
    0.234715050458908081E+01    0.682901930809020996E+02   -0.182408392429351807E+00   -0.177507294439319662E+04   -0.702675511231551386E+01    1
    0.281276249885559082E+01    0.753025659918785095E+02   -0.158779799938201904E+01   -0.177476047840195793E+04   -0.702775511231550709E+01    1
    0.205056130886077881E+00    0.222274509072303772E+02   -0.972518324851989746E-01   -0.177323888985650137E+04   -0.702875511231551275E+01    1
    0.296111172437667847E+01    0.928448712825775146E+02   -0.296021282672882080E+01   -0.177091741873056549E+04   -0.702975511231550776E+01    1
    0.241919356584548950E+01    0.668661174178123474E+02   -0.348938107490539551E+00   -0.176495754079327094E+04   -0.703075511231546724E+01    1
    0.296085870265960693E+01    0.561939275264739990E+02   -0.223061203956604004E+01   -0.175977391244261457E+04   -0.703175511231548889E+01    1
    0.267848575115203857E+01    0.650612539052963257E+02   -0.102787733078002930E+01   -0.175953124777505673E+04   -0.703275511231553985E+01    1
    0.157797932624816895E-01    0.375396093726158142E+02   -0.432086080312728882E+01   -0.175448387582963119E+04   -0.703375511231551886E+01    1
    0.224495118856430054E+01    0.956046998500823975E+02   -0.110226869583129883E+00   -0.174388398052183379E+04   -0.703475511231550765E+01    1
    0.238944947719573975E+00    0.218895447254180908E+02   -0.150650799274444580E+01   -0.172280144180284651E+04   -0.703575511231551776E+01    1
    0.227295756340026855E+01    0.601550883054733276E+02   -0.669181346893310547E-01   -0.171792188267841993E+04   -0.703675511231548700E+01    1
    0.310804724693298340E+00    0.221624913811683655E+02   -0.287321150302886963E+01   -0.171603904597218548E+04   -0.703775511231547224E+01    1
    0.291813772916793823E+01    0.610070252418518066E+02   -0.229174822568893433E+01   -0.171258771272738250E+04   -0.703875511231545570E+01    1
    0.104407221078872681E+01    0.109053146839141846E+02   -0.179329782724380493E+01   -0.170876376120288160E+04   -0.703975511231547202E+01    1
    0.288185226917266846E+01    0.685297369956970215E+02   -0.219528138637542725E+01   -0.170727839120038220E+04   -0.704075511231547946E+01    1
    0.394218564033508301E+00    0.222543022036552429E+02   -0.444014966487884521E+01   -0.170195992820739821E+04   -0.704175511231548690E+01    1
    0.288680899143218994E+01    0.840409359335899353E+02   -0.260035812854766846E+01   -0.169291491482597007E+04   -0.704275511231548812E+01    1
    0.137329816818237305E+00    0.249053722620010376E+02   -0.109447598457336426E+01   -0.169230444886421265E+04   -0.704375511231546003E+01    1
    0.263445156812667847E+01    0.452238026261329651E+02   -0.816259384155273438E+00   -0.169012561460128723E+04   -0.704475511231549234E+01    1
    0.294811820983886719E+01    0.964219203591346741E+02   -0.496217519044876099E+01   -0.168412862132784767E+04   -0.704575511231552998E+01    1
    0.251604795455932617E+01    0.315594768524169922E+02   -0.266497135162353516E+00   -0.168292476195582526E+04   -0.704675511231549656E+01    1
    0.261545652151107788E+01    0.739594858884811401E+02   -0.107313513755798340E+01   -0.168048351380014424E+04   -0.704775511231548979E+01    1
    0.292324751615524292E+01    0.998599395155906677E+02   -0.387188315391540527E+01   -0.167656151443452018E+04   -0.704875511231552210E+01    1
    0.290116989612579346E+01    0.810456347465515137E+02   -0.287156522274017334E+01   -0.167538763245167866E+04   -0.704975511231552154E+01    1
    0.291061860322952271E+01    0.932283997535705566E+02   -0.336614400148391724E+01   -0.167311085706852509E+04   -0.705075511231551921E+01    1
    0.292795246839523315E+01    0.846145412325859070E+02   -0.350954204797744751E+01   -0.167214487675584655E+04   -0.705175511231552399E+01    1
    0.219288611412048340E+01    0.954916945099830627E+02   -0.130150020122528076E+00   -0.165970700533224817E+04   -0.705275511231551899E+01    1
    0.275369274616241455E+01    0.534556728601455688E+02   -0.143078237771987915E+01   -0.165768161213040185E+04   -0.705375511231552732E+01    1
    0.319621682167053223E+00    0.218763399124145508E+02   -0.242383271455764771E+01   -0.165405493549705716E+04   -0.705475511231554453E+01    1
    0.291632992029190063E+01    0.899073383212089539E+02   -0.416393160820007324E+01   -0.164277926156356716E+04   -0.705575511231553776E+01    1
    0.291988939046859741E+01    0.923699963092803955E+02   -0.483328789472579956E+01   -0.164153034799819284E+04   -0.705675511231551056E+01    1
    0.294293761253356934E+01    0.708328840136528015E+02   -0.445418477058410645E+01   -0.162842284334384635E+04   -0.705775511231549935E+01    1
    0.188614726066589355E+00    0.286049962043762207E+02   -0.322464585304260254E+01   -0.162583502768197854E+04   -0.705875511231551123E+01    1
    0.763238668441772461E-01    0.310028928518295288E+02   -0.223276644945144653E+01   -0.162211600133478919E+04   -0.705975511231552222E+01    1
    0.292342382669448853E+01    0.729905006289482117E+02   -0.393289357423782349E+01   -0.162092804539021768E+04   -0.706075511231553765E+01    1
    0.260264253616333008E+01    0.600533285737037659E+02   -0.107643276453018188E+01   -0.161285647310522336E+04   -0.706175511231552999E+01    1
    0.222898632287979126E+01    0.833558937907218933E+02   -0.259170830249786377E+00   -0.160363222536658691E+04   -0.706275511231550190E+01    1
    0.265439575910568237E+01    0.562418204545974731E+02   -0.123736143112182617E+01   -0.160292074385188357E+04   -0.706375511231548359E+01    1
    0.290692788362503052E+01    0.811318227648735046E+02   -0.492063462734222412E+01   -0.160231434584561430E+04   -0.706475511231546882E+01    1
    0.287545073032379150E+01    0.779042255878448486E+02   -0.329994022846221924E+01   -0.159927863549501217E+04   -0.706575511231547804E+01    1
    0.222042578458786011E+01    0.746263232827186584E+02   -0.226216018199920654E+00   -0.159213322296021693E+04   -0.706675511231549347E+01    1
    0.289800471067428589E+01    0.781429824233055115E+02   -0.433878690004348755E+01   -0.159061854669501167E+04   -0.706775511231551956E+01    1
    0.889688730239868164E-02    0.434663733839988708E+02   -0.381569087505340576E+01   -0.158868667614732908E+04   -0.706875511231552345E+01    1
    0.223970532417297363E+00    0.317298597097396851E+02   -0.468000411987304688E+01   -0.158850903298120511E+04   -0.706975511231549092E+01    1
    0.289084982872009277E+01    0.616625547409057617E+02   -0.310767352581024170E+01   -0.158295386302777456E+04   -0.707075511231549747E+01    1
    0.299787622690200806E+01    0.175447818636894226E+02   -0.822796225547790527E+00   -0.158241138969065310E+04   -0.707175511231550757E+01    1
    0.263982599973678589E+01    0.637963381409645081E+02   -0.133598059415817261E+01   -0.157965127233538419E+04   -0.707275511231550791E+01    1
    0.948668718338012695E-01    0.292546027898788452E+02   -0.130087673664093018E+01   -0.157069752801052709E+04   -0.707375511231550114E+01    1
    0.294323658943176270E+01    0.499622014164924622E+02   -0.362885177135467529E+01   -0.156421270862357051E+04   -0.707475511231550946E+01    1
    0.290348321199417114E+01    0.645878624916076660E+02   -0.447405844926834106E+01   -0.155628781050122166E+04   -0.707575511231550625E+01    1
    0.286644941568374634E+01    0.768612831830978394E+02   -0.427385538816452026E+01   -0.154729342001108967E+04   -0.707675511231548171E+01    1
    0.219526630640029907E+01    0.871948817372322083E+02   -0.289845764636993408E+00   -0.154656314922416300E+04   -0.707775511231550514E+01    1
    0.287328439950942993E+01    0.224330937862396240E+02   -0.102542519569396973E+01   -0.154369847463225619E+04   -0.707875511231553034E+01    1
    0.285422551631927490E+01    0.607827699184417725E+02   -0.299782067537307739E+01   -0.153934974935794662E+04   -0.707975511231552090E+01    1
    0.284183281660079956E+01    0.575774601101875305E+02   -0.270315051078796387E+01   -0.153772351503275127E+04   -0.708075511231552213E+01    1
    0.283646893501281738E+01    0.956674849987030029E+02   -0.492126405239105225E+01   -0.153728671714079292E+04   -0.708175511231552246E+01    1
    0.283652025461196899E+01    0.881686460971832275E+02   -0.421146720647811890E+01   -0.153346909585289404E+04   -0.708275511231552013E+01    1
    0.260444730520248413E+01    0.691677752137184143E+02   -0.138723075389862061E+01   -0.153207573749069684E+04   -0.708375511231552402E+01    1
    0.286315906047821045E+01    0.552040705084800720E+02   -0.297177284955978394E+01   -0.152839700099804122E+04   -0.708475511231548261E+01    1
    0.499874353408813477E-02    0.454810020327568054E+02   -0.348456144332885742E+01   -0.152699797503212335E+04   -0.708575511231548649E+01    1
    0.267738729715347290E+01    0.813473352789878845E+02   -0.189816445112228394E+01   -0.152298216385152364E+04   -0.708675511231549748E+01    1
    0.252132815122604370E+01    0.787825551629066467E+02   -0.117976963520050049E+01   -0.151953111561257424E+04   -0.708775511231548361E+01    1
    0.247219115495681763E+01    0.652563986182212830E+02   -0.932039022445678711E+00   -0.151652506356172739E+04   -0.708875511231548483E+01    1
    0.762250185012817383E+00    0.146272996068000793E+02   -0.273769080638885498E+01   -0.151509995556882745E+04   -0.708975511231547539E+01    1
    0.539896130561828613E+00    0.179862087965011597E+02   -0.242442369461059570E+01   -0.151388463146562594E+04   -0.709075511231549882E+01    1
    0.260637992620468140E+01    0.841929441690444946E+02   -0.158320009708404541E+01   -0.151275682290847499E+04   -0.709175511231553379E+01    1
    0.243698018789291382E+01    0.541874471306800842E+02   -0.747255682945251465E+00   -0.150937500337175834E+04   -0.709275511231555900E+01    1
    0.243741685152053833E+01    0.673180934786796570E+02   -0.864095389842987061E+00   -0.150761402705705427E+04   -0.709375511231555222E+01    1
    0.286306285858154297E+01    0.587504121661186218E+02   -0.363198280334472656E+01   -0.150316109894626607E+04   -0.709475511231548772E+01    1
    0.388952493667602539E-01    0.344012466073036194E+02   -0.959633886814117432E+00   -0.149985877771023297E+04   -0.709575511231547384E+01    1
    0.259558814764022827E+01    0.611171200871467590E+02   -0.136877328157424927E+01   -0.149704997008365581E+04   -0.709675511231547862E+01    1
    0.245901703834533691E+00    0.288193649053573608E+02   -0.323028087615966797E+01   -0.149434931047631449E+04   -0.709775511231546563E+01    1
    0.435181260108947754E+00    0.233757826685905457E+02   -0.430350065231323242E+01   -0.149402049581854976E+04   -0.709875511231552725E+01    1
    0.280189990997314453E+01    0.960994896292686462E+02   -0.478318005800247192E+01   -0.149385539981136822E+04   -0.709975511231554801E+01    1
    0.182635080814361572E+01    0.759902089834213257E+01   -0.268090188503265381E+01   -0.149231300221585343E+04   -0.710075511231553769E+01    1
    0.250421172380447388E+01    0.769249120354652405E+02   -0.120213627815246582E+01   -0.148286916898498885E+04   -0.710175511231549716E+01    1
    0.207017397880554199E+01    0.689658978581428528E+02   -0.757023692131042480E-01   -0.147418106464453945E+04   -0.710275511231548595E+01    1
    0.277876943349838257E+01    0.937423059344291687E+02   -0.398956269025802612E+01   -0.147280437149064096E+04   -0.710375511231548451E+01    1
    0.233397924900054932E+01    0.371968787908554077E+02   -0.335919857025146484E+00   -0.147073920042692839E+04   -0.710475511231546175E+01    1
    0.269999635219573975E+01    0.588843232393264771E+02   -0.195990979671478271E+01   -0.146936028695757477E+04   -0.710575511231550738E+01    1
    0.272252261638641357E+01    0.822674819827079773E+02   -0.260067164897918701E+01   -0.146765492109587672E+04   -0.710675511231549617E+01    1
    0.275021785497665405E+01    0.618391662836074829E+02   -0.243229985237121582E+01   -0.146694694889350103E+04   -0.710775511231548851E+01    1
    0.277930086851119995E+01    0.868142184615135193E+02   -0.435593575239181519E+01   -0.145339709714708511E+04   -0.710875511231553237E+01    1
    0.271624767780303955E+01    0.748093050718307495E+02   -0.250759810209274292E+01   -0.145306620615700035E+04   -0.710975511231552026E+01    1
    0.281285870075225830E+01    0.664282691478729248E+02   -0.415986001491546631E+01   -0.144963791765307519E+04   -0.711075511231553037E+01    1
    0.274021321535110474E+01    0.887525117397308350E+02   -0.322161167860031128E+01   -0.144761319559918161E+04   -0.711175511231555468E+01    1
    0.214830529689788818E+01    0.546017226576805115E+02   -0.194675326347351074E+00   -0.144409414420056510E+04   -0.711275511231549729E+01    1
    0.248489177227020264E+01    0.937121987342834473E+02   -0.133572697639465332E+01   -0.144300382736630468E+04   -0.711375511231544433E+01    1
    0.271455842256546021E+01    0.626489633321762085E+02   -0.231267094612121582E+01   -0.143997450964217455E+04   -0.711475511231546065E+01    1
    0.280318468809127808E+01    0.654799291491508484E+02   -0.444558382034301758E+01   -0.142887040421552524E+04   -0.711575511231552138E+01    1
    0.254040813446044922E+01    0.930498629808425903E+02   -0.163670808076858521E+01   -0.142480622604189898E+04   -0.711675511231550573E+01    1
    0.326013565063476562E-01    0.468853440880775452E+02   -0.309790730476379395E+01   -0.142202051110091929E+04   -0.711775511231547409E+01    1
    0.118779838085174561E+00    0.385325977206230164E+02   -0.308202475309371948E+01   -0.142150458510957401E+04   -0.711875511231553126E+01    1
