    0.523696249697972220E+02    0.911100619968432834E+00   -0.301406744209893507E+01   -0.576839571209902431E+02
    0.523696249697972220E+02    0.911100619968432834E+00   -0.301406744209893507E+01   -0.576839571209902431E+02
    0.545840714216394431E+02    0.896654671201666642E+00   -0.299574764373568314E+01   -0.575189611818429327E+02
    0.530415290447358529E+02    0.905725094663271224E+00   -0.300816526411461460E+01   -0.574824511322839413E+02
    0.511609726678657424E+02    0.917941715943562553E+00   -0.301914532384444056E+01   -0.574733240523587341E+02
    0.539426852223993549E+02    0.900790191223203696E+00   -0.299866294454407623E+01   -0.573961268167230685E+02
    0.533367337276162274E+02    0.902583497608095198E+00   -0.300589682726052221E+01   -0.573950169088669213E+02
    0.539107812160610678E+02    0.896058914065750889E+00   -0.299774344098087919E+01   -0.573037855252697170E+02
    0.539107812160610678E+02    0.896058914065750889E+00   -0.299774344098087919E+01   -0.573037855252697170E+02
    0.555882294931922374E+02    0.885980504584225281E+00   -0.299104130208368435E+01   -0.573019838531985783E+02
    0.540730449591688611E+02    0.899252169431762116E+00   -0.299825745228512819E+01   -0.572972742175991954E+02
    0.558614788151707131E+02    0.887575056538626450E+00   -0.298667067720578316E+01   -0.572553200317089477E+02
    0.526408727514691819E+02    0.904721547441435736E+00   -0.300279683283085852E+01   -0.572312361118002428E+02
    0.554640380734804594E+02    0.890640375044440935E+00   -0.298271977956485967E+01   -0.569377055380185340E+02
    0.550533428506293703E+02    0.888945432686943593E+00   -0.298574794521694908E+01   -0.567796836274865910E+02
    0.550533428506293703E+02    0.888945432686943593E+00   -0.298574794521694908E+01   -0.567796836274865910E+02
    0.549511226799989316E+02    0.894113638383120635E+00   -0.298904561714518513E+01   -0.571820072922499989E+02
    0.542450375322068936E+02    0.893675860397670774E+00   -0.299051207361671567E+01   -0.569270940530090996E+02
    0.542450375322068936E+02    0.893675860397670774E+00   -0.299051207361671567E+01   -0.569270940530090996E+02
    0.550168780376593602E+02    0.891361505041660118E+00   -0.298456742586546575E+01   -0.565627881419428533E+02
    0.552231937693472474E+02    0.890218199894231121E+00   -0.298959832619353083E+01   -0.570084760326307105E+02
    0.547553209012159243E+02    0.893922436899961204E+00   -0.298236810543815833E+01   -0.563727641342180803E+02
    0.547553209012159243E+02    0.893922436899961204E+00   -0.298236810543815833E+01   -0.563727641342180803E+02
    0.540030536730806361E+02    0.900593365987402583E+00   -0.299399280340201557E+01   -0.571421351061680554E+02
    0.536399830221038769E+02    0.899690700964530854E+00   -0.299872027677584185E+01   -0.570129488300621219E+02
    0.525926453859790257E+02    0.906960373330209513E+00   -0.300638446809876436E+01   -0.571506600188913154E+02
    0.520483544382460792E+02    0.913292263771870783E+00   -0.300995513173532192E+01   -0.571986891338513672E+02
    0.532454459734778638E+02    0.901912418837708785E+00   -0.299753678326221973E+01   -0.568073604822047145E+02
    0.532454459734778638E+02    0.901912418837708785E+00   -0.299753678326221973E+01   -0.568073604822047145E+02
    0.527164482645347405E+02    0.904255380438121703E+00   -0.299974029109722462E+01   -0.570109754660575874E+02
    0.526823013054072149E+02    0.905752909812879148E+00   -0.300102384767956121E+01   -0.568490861909220513E+02
    0.531797371136580779E+02    0.905346947389801926E+00   -0.300215557547030087E+01   -0.571677078196772754E+02
    0.531797371136580779E+02    0.905346947389801926E+00   -0.300215557547030087E+01   -0.571677078196772754E+02
    0.740987692535029652E+02    0.797427731961641517E+00   -0.299446601571576965E+01   -0.633616666766821908E+02
    0.705379799991885079E+02    0.810600699523240653E+00   -0.298604797300096347E+01   -0.617943500897592486E+02
    0.715252707921545436E+02    0.809425189058228023E+00   -0.298165907689664644E+01   -0.617574895281327727E+02
    0.726614605375474127E+02    0.802045517559901278E+00   -0.295860304708294652E+01   -0.604107265277286842E+02
    0.664222022613962793E+02    0.826789622468571350E+00   -0.296932921013490958E+01   -0.595658786829359812E+02
    0.681403004953557456E+02    0.821200633748422559E+00   -0.296319641371713605E+01   -0.594555595605867211E+02
    0.673799398839566379E+02    0.825109696788399960E+00   -0.296106410549100074E+01   -0.591200865083041052E+02
    0.673025479494792478E+02    0.823191713908036471E+00   -0.295749046569501450E+01   -0.589712932451174083E+02
    0.658987475952908142E+02    0.831931018306789838E+00   -0.296241058675111324E+01   -0.588076579747867498E+02
    0.675863348557667933E+02    0.821484324601320592E+00   -0.295242484000625893E+01   -0.588036309772042500E+02
    0.667436906588067842E+02    0.826152651735813870E+00   -0.295817167518596857E+01   -0.587944872655522488E+02
    0.665754106175529046E+02    0.828204243741026636E+00   -0.295938227210302518E+01   -0.587710086722872163E+02
    0.669717599265013916E+02    0.824579593253074505E+00   -0.295484140564152131E+01   -0.587145855581755285E+02
    0.668214312394757712E+02    0.826346426977146664E+00   -0.294642703156203201E+01   -0.580418348007267895E+02
    0.678992007804383348E+02    0.822348065638661030E+00   -0.294562439032113810E+01   -0.582779013395878422E+02
    0.665679814951591737E+02    0.828211038961918278E+00   -0.294950140862197507E+01   -0.581488442543734863E+02
    0.664585230302155452E+02    0.828028892888482915E+00   -0.294799244260990534E+01   -0.580320709218000417E+02
    0.160219892453406629E+03    0.657951793939165253E+00   -0.287914469392893846E+01   -0.668057312677593274E+02
    0.136009482291866362E+03    0.673981713461287324E+00   -0.276727230758538489E+01   -0.652968856536436704E+02
    0.117535092332846233E+03    0.701227158371676595E+00   -0.291824958079085350E+01   -0.650621051871760301E+02
    0.833385653694648596E+02    0.757424803222547460E+00   -0.270365132025775390E+01   -0.647103522700531641E+02
    0.129194548798428144E+03    0.681981880060156032E+00   -0.281960183239867668E+01   -0.644740815337498958E+02
    0.129711961924668174E+03    0.682690418190808002E+00   -0.273427834093761124E+01   -0.642135638839585852E+02
    0.110825998175453520E+03    0.711292333336553617E+00   -0.290724897547411709E+01   -0.636113901487055671E+02
    0.138691540601254218E+03    0.674705105893051549E+00   -0.278781223777710885E+01   -0.635543415180772087E+02
    0.114720057411945660E+03    0.705500775074445308E+00   -0.270203851807970707E+01   -0.633649189044547967E+02
    0.147826266100689821E+03    0.672974347516074767E+00   -0.278032337312471700E+01   -0.633291015235967336E+02
    0.146813519029882514E+03    0.674133041341661521E+00   -0.279263029158992060E+01   -0.632688681755357152E+02
    0.939918047660352727E+02    0.738890179352887033E+00   -0.268104574817553942E+01   -0.631681287934333113E+02
    0.128417303279571001E+03    0.688500560486459356E+00   -0.272785821432223807E+01   -0.631585675887936873E+02
    0.136145492174606346E+03    0.678500371461603580E+00   -0.276050919858266131E+01   -0.631304325058735856E+02
    0.127656381269635389E+03    0.693037761373161199E+00   -0.285816443728979541E+01   -0.630073801641280653E+02
    0.141992735210297724E+03    0.677139748235849659E+00   -0.276877700942323601E+01   -0.630022197533076991E+02
    0.105860978966205380E+03    0.719158249006521144E+00   -0.269680411847523560E+01   -0.629229002240220225E+02
    0.142195046989562741E+03    0.675281326657497294E+00   -0.277563292892607594E+01   -0.629129340865436859E+02
    0.136138502333321412E+03    0.684980583270637378E+00   -0.281111930595418524E+01   -0.629105485351331737E+02
    0.107236148848013300E+03    0.726070311714829164E+00   -0.279599255642918676E+01   -0.628543932164868480E+02
    0.104724809884380193E+03    0.727309624251216813E+00   -0.272598457238292502E+01   -0.627327976578928812E+02
    0.110514745236134843E+03    0.716520155628173283E+00   -0.272302284702397079E+01   -0.627278819158818166E+02
    0.116866888514472095E+03    0.698335841961090886E+00   -0.275345356633373584E+01   -0.627182538159206615E+02
    0.132684726179382892E+03    0.687225308582987804E+00   -0.276376312156882609E+01   -0.626504975940926059E+02
    0.100135904263208985E+03    0.730156319168802304E+00   -0.269398817044753924E+01   -0.625817625452508821E+02
    0.101691571219339750E+03    0.729410944205704515E+00   -0.270157414302452636E+01   -0.625693462939707530E+02
    0.750194798567789007E+02    0.783088095767637826E+00   -0.271986590297522079E+01   -0.625661112397544770E+02
    0.123168103782224946E+03    0.691387769020725518E+00   -0.276682615147155131E+01   -0.625346820471125824E+02
    0.882703725316920469E+02    0.764596473539756571E+00   -0.275203160749155584E+01   -0.624550498355783716E+02
    0.133408564803524627E+03    0.683933433242209343E+00   -0.278268770931076359E+01   -0.622821969915980702E+02
    0.131129534773647379E+03    0.685906415700785810E+00   -0.281533903303192323E+01   -0.622624134100774285E+02
    0.851313335663897561E+02    0.753642341663480764E+00   -0.275525969465304676E+01   -0.621837152190528641E+02
    0.127655983761454380E+03    0.691568474433238656E+00   -0.282085081283602523E+01   -0.620231829038273190E+02
    0.115435728105243399E+03    0.700870160253692420E+00   -0.278362122255625977E+01   -0.619812534358114675E+02
    0.694407740213643194E+02    0.802191506009777733E+00   -0.276040481884776412E+01   -0.619478613932123281E+02
    0.126417696796413836E+03    0.692533689209864134E+00   -0.281746860512064812E+01   -0.618686895615036576E+02
    0.743860217325329529E+02    0.805754345102331460E+00   -0.273501600058483163E+01   -0.618614084140035771E+02
    0.115910086057916502E+03    0.700881576463600720E+00   -0.279894459428930498E+01   -0.617531551456327676E+02
    0.112325371908727945E+03    0.706756750501077891E+00   -0.274559675725634200E+01   -0.617427321538877436E+02
    0.113807491240197663E+03    0.703384763276592828E+00   -0.279599105628750699E+01   -0.617336692067246133E+02
    0.976859145364617376E+02    0.738364039314034493E+00   -0.271707804767394645E+01   -0.617204868409582303E+02
    0.123276752307560386E+03    0.694414694900369445E+00   -0.277036944687107001E+01   -0.617203536003775639E+02
    0.701079738631263609E+02    0.811033911959535114E+00   -0.265879108096065497E+01   -0.616975989175145116E+02
    0.640392551568392889E+02    0.827021039276449432E+00   -0.271265293981908728E+01   -0.615314566326905634E+02
    0.996126167157801916E+02    0.734425549500402619E+00   -0.272352300471729913E+01   -0.615153650325359251E+02
    0.109718949161272732E+03    0.710179009822150986E+00   -0.275467908035753251E+01   -0.614418940785624770E+02
    0.704452535818627155E+02    0.814498278478094528E+00   -0.267482931794966960E+01   -0.614397061726390632E+02
    0.995711959070087147E+02    0.733325890231870003E+00   -0.271919714473902019E+01   -0.613960999806881986E+02
    0.112319666451870106E+03    0.713152645207887792E+00   -0.275997929388779584E+01   -0.613716422612334895E+02
    0.695104338740098626E+02    0.802884576373387948E+00   -0.274379144361434602E+01   -0.613606831980884166E+02
    0.815517630046782926E+02    0.778966666093187321E+00   -0.270924174534268269E+01   -0.613375449474914518E+02
    0.120265279798488748E+03    0.700725829847976378E+00   -0.280063712663337938E+01   -0.613091397092739072E+02
    0.118432637951061196E+03    0.703509647567440721E+00   -0.281499300672108088E+01   -0.612775859568185197E+02
    0.664865362611041633E+02    0.815665592461272571E+00   -0.273033560166630762E+01   -0.612564396812329335E+02
    0.900225945169161292E+02    0.743135130325467297E+00   -0.279816930590578883E+01   -0.612216816055954069E+02
    0.856796104851357825E+02    0.758313904804506667E+00   -0.269650559250420985E+01   -0.612122391800287602E+02
    0.906580806590074246E+02    0.747349983116712191E+00   -0.270300384265616644E+01   -0.611671877801202442E+02
    0.731323616240574808E+02    0.802833168122760177E+00   -0.267662130330026882E+01   -0.611050189730145092E+02
    0.115453162239533142E+03    0.707785984733177220E+00   -0.281501567362278893E+01   -0.610521209227785278E+02
    0.765176101776548023E+02    0.781183330145875821E+00   -0.270769302934104505E+01   -0.609998524464333371E+02
    0.103080291947416313E+03    0.730435666141715734E+00   -0.278483830972228041E+01   -0.609879080948578860E+02
    0.109632209519191946E+03    0.715322489411164608E+00   -0.275234501687683331E+01   -0.609522459593552952E+02
    0.723162522672053569E+02    0.797949581512472750E+00   -0.268186890213240758E+01   -0.609329527172008625E+02
    0.113269081689246619E+03    0.706413104237874068E+00   -0.279272766595196886E+01   -0.609312667902651839E+02
    0.112518258253956148E+03    0.707645030805931552E+00   -0.277823313840826325E+01   -0.608982468562991954E+02
    0.782462303271898207E+02    0.777718224043215667E+00   -0.269568259233980134E+01   -0.608753062458958709E+02
    0.861996463920168310E+02    0.765724008254742960E+00   -0.272176961210718815E+01   -0.608668517443988009E+02
    0.112626733474661791E+03    0.712032912385683892E+00   -0.279381242854518819E+01   -0.607864405816758691E+02
    0.104764153872815555E+03    0.725171170030591283E+00   -0.275708087598803875E+01   -0.607763791762744319E+02
    0.841077066410930456E+02    0.769895430214288967E+00   -0.270838744503406437E+01   -0.607755984781973524E+02
    0.810647987300579871E+02    0.774296999156149912E+00   -0.268948575530683254E+01   -0.607219933644986511E+02
    0.820581837303330985E+02    0.763406879733377064E+00   -0.275099095358418078E+01   -0.607216210057615342E+02
    0.100200335890870250E+03    0.729492444628031755E+00   -0.272971424992832112E+01   -0.607172834609231060E+02
    0.999043040083154636E+02    0.725355178064365891E+00   -0.280775088488669144E+01   -0.607149707116520077E+02
    0.956421973170326822E+02    0.733281259969418731E+00   -0.275959334908918708E+01   -0.606861722292000962E+02
    0.658560535398384275E+02    0.823569725571436817E+00   -0.267630060802413317E+01   -0.606668744066935517E+02
    0.112495835407185155E+03    0.710386078861648507E+00   -0.278382189278294989E+01   -0.606223876095399348E+02
    0.816686051244646052E+02    0.779704931124631351E+00   -0.273467903420499825E+01   -0.606072624064810128E+02
    0.886131182336628740E+02    0.754819206974482682E+00   -0.270735704689235090E+01   -0.605523681763656327E+02
    0.940259187208539231E+02    0.746708078806197273E+00   -0.274222161265670650E+01   -0.605238257399773900E+02
    0.883071869029087111E+02    0.753730997010537584E+00   -0.270787493627018350E+01   -0.605063058556295843E+02
    0.107536122121678048E+03    0.719382000376121766E+00   -0.283298016011381293E+01   -0.604820786512159714E+02
    0.106581602792038510E+03    0.717033278364592630E+00   -0.282750206826160655E+01   -0.604783429026374719E+02
    0.912883231145819281E+02    0.752551052680693333E+00   -0.273446003758470058E+01   -0.604542930760813135E+02
    0.105928584001630981E+03    0.717323382300262491E+00   -0.277373490351690632E+01   -0.604446784073562071E+02
    0.852565780843297318E+02    0.759586822940583328E+00   -0.270812046197760381E+01   -0.604344364080585166E+02
    0.103988212964582047E+03    0.727252042234161067E+00   -0.278470497652949600E+01   -0.604239051456478435E+02
    0.650563233135951577E+02    0.826731746546664703E+00   -0.268094328204103860E+01   -0.604123775162381946E+02
    0.764086992441195747E+02    0.791633217593817884E+00   -0.269216716836678760E+01   -0.603961835570517067E+02
    0.776709624194222954E+02    0.789001499729091282E+00   -0.270263200645844215E+01   -0.603800916402412611E+02
    0.904832083677630976E+02    0.746191405651443262E+00   -0.272667165085242980E+01   -0.603584276563618616E+02
    0.107685098723043438E+03    0.717497413482736435E+00   -0.276933380374100802E+01   -0.603402066714606562E+02
    0.774591295217180686E+02    0.792679088241023955E+00   -0.273075686190795519E+01   -0.603379754208263819E+02
    0.914911008230901928E+02    0.741395043012233579E+00   -0.278347698953610401E+01   -0.603294277528535829E+02
    0.104562457150864006E+03    0.725472840719656231E+00   -0.277810070253932029E+01   -0.603218048141639258E+02
    0.108741840146528816E+03    0.717163729442764186E+00   -0.279681005375617930E+01   -0.602938731145742253E+02
    0.785658445556551897E+02    0.774657350716859483E+00   -0.272926761698589715E+01   -0.602879033144258472E+02
    0.702369282371099501E+02    0.818042624543978691E+00   -0.270900486798767171E+01   -0.602721652913418353E+02
    0.976438614863959771E+02    0.735169430373355803E+00   -0.273491858874610916E+01   -0.602542136637257073E+02
    0.694427347640096428E+02    0.814218526830435385E+00   -0.267395328075614103E+01   -0.602489078060914949E+02
    0.963891403252324892E+02    0.737297739760732651E+00   -0.273198671018341566E+01   -0.602224173095487316E+02
    0.894149887785018649E+02    0.755526686793659641E+00   -0.272591363621519411E+01   -0.601469566224674068E+02
    0.102464682171543359E+03    0.723348481831990409E+00   -0.277066523442997292E+01   -0.601078349725655201E+02
    0.975261558079456989E+02    0.731946095059746726E+00   -0.275222440176617766E+01   -0.600979654877834903E+02
    0.682750867189817257E+02    0.814648676818139128E+00   -0.268057006882065485E+01   -0.600933065865894775E+02
    0.100054216540456309E+03    0.726879872033847407E+00   -0.277031102353816516E+01   -0.600909870324567095E+02
    0.106677219682992728E+03    0.718908451634194812E+00   -0.278075198713055904E+01   -0.600895407984396357E+02
    0.847855795714823444E+02    0.768280456320552529E+00   -0.272363356647547361E+01   -0.600852841604828569E+02
    0.100954692924330217E+03    0.730150237085808840E+00   -0.275516328604119654E+01   -0.600656138110754938E+02
    0.603509337431164070E+02    0.846808984201389836E+00   -0.271044991443830474E+01   -0.600570435679250068E+02
    0.687615501647969154E+02    0.807301724390964148E+00   -0.274223397136151448E+01   -0.599943801232083587E+02
    0.103555629938547881E+03    0.726917937029933459E+00   -0.281202184452315773E+01   -0.599893201899743644E+02
    0.100021448437205578E+03    0.726922296780854182E+00   -0.281083931234001172E+01   -0.599884728630697097E+02
    0.102706087978215322E+03    0.728840869933950697E+00   -0.280329703808608199E+01   -0.599857284001779334E+02
    0.701615756330664055E+02    0.809936173315769725E+00   -0.267852231175003475E+01   -0.599792779470911057E+02
    0.101895373018992672E+03    0.724124080790390923E+00   -0.278884405002851876E+01   -0.599485327512679618E+02
    0.710356991319207793E+02    0.803105839427963319E+00   -0.269159389602183508E+01   -0.599068053366695210E+02
    0.883559918284052657E+02    0.754227927566947010E+00   -0.271888573645726517E+01   -0.598910023477125364E+02
    0.103358183677097756E+03    0.724445875583153431E+00   -0.277225146520335652E+01   -0.598599029139884138E+02
    0.100833926788274070E+03    0.727673716551041627E+00   -0.276132466989914560E+01   -0.598596907354242092E+02
    0.745958856302580529E+02    0.794880717094796463E+00   -0.268904072808211536E+01   -0.598459720562130570E+02
    0.800420712282415110E+02    0.771981042922988969E+00   -0.272173732249572353E+01   -0.598257379554808040E+02
    0.100317127746550995E+03    0.733498676387852377E+00   -0.280574669993939452E+01   -0.598149854319659653E+02
    0.885187709492469708E+02    0.752466949675927532E+00   -0.272464962591764426E+01   -0.597934553672694094E+02
    0.961272206739850361E+02    0.741143223902595460E+00   -0.275941391349341725E+01   -0.597916261599536227E+02
    0.898194546899882340E+02    0.746620728447710547E+00   -0.275564082456680515E+01   -0.597789955298424189E+02
    0.741902120543394830E+02    0.787948475678737603E+00   -0.274701614365319369E+01   -0.597723800036516906E+02
    0.799286719390839266E+02    0.776603642011164608E+00   -0.270171617113462403E+01   -0.597630240241736601E+02
    0.945706655831498040E+02    0.738235491110231568E+00   -0.274938378299389941E+01   -0.597622929013565738E+02
    0.830637265426925779E+02    0.772603016989242164E+00   -0.272317638914673843E+01   -0.597530035171802041E+02
    0.889229914808732644E+02    0.755984565215640392E+00   -0.272925234957151730E+01   -0.597487391907368917E+02
    0.669029531706134151E+02    0.819281829747739998E+00   -0.268855419285192365E+01   -0.597479013488732136E+02
    0.689214181983124092E+02    0.813803508053234537E+00   -0.268082516289262029E+01   -0.597234176595551673E+02
    0.779397370709628632E+02    0.790317955733884636E+00   -0.273433705153349216E+01   -0.597072966522816415E+02
    0.770854158709018691E+02    0.781513554318725712E+00   -0.271255761392566175E+01   -0.596857008214871740E+02
    0.101908488896111507E+03    0.729226037164913965E+00   -0.280337580500416861E+01   -0.596701588333515502E+02
    0.958914759399117997E+02    0.734979754469695101E+00   -0.276905321593551434E+01   -0.596443091913122458E+02
    0.101746843396348837E+03    0.728475485405557510E+00   -0.282260778494022535E+01   -0.596368448280758088E+02
    0.820685228601115853E+02    0.769168197751215810E+00   -0.271172420971089689E+01   -0.596194800221119081E+02
    0.933790330300699338E+02    0.741129743264131502E+00   -0.274682741528623886E+01   -0.596116396555224952E+02
    0.687272221112283148E+02    0.809310317339160923E+00   -0.271668186967064962E+01   -0.596091398744181475E+02
    0.829331910753124077E+02    0.762053758780912194E+00   -0.278009673438473426E+01   -0.595987294232837286E+02
    0.844096830761539252E+02    0.768121737797405446E+00   -0.272441988670185298E+01   -0.595940475310019409E+02
    0.655614719407025177E+02    0.821927075467097090E+00   -0.272218029275532114E+01   -0.595725937259063514E+02
    0.101608588217119987E+03    0.728624906384847337E+00   -0.278704583454358490E+01   -0.595511918713996806E+02
    0.803364574784881995E+02    0.776724307123153990E+00   -0.270610965474711795E+01   -0.595477879918708624E+02
    0.756536446462821175E+02    0.783207062997606451E+00   -0.275691305864643610E+01   -0.595476358821127434E+02
    0.905392358466809668E+02    0.748082758171987772E+00   -0.273556003267866643E+01   -0.595335179479274146E+02
    0.978290614614685552E+02    0.733108149337835857E+00   -0.276342299358886523E+01   -0.595200049122917108E+02
    0.981625206940909720E+02    0.736628575465441138E+00   -0.277850467015604163E+01   -0.595109674137737272E+02
    0.762289990845214902E+02    0.795346208875317151E+00   -0.272747039162891269E+01   -0.594999762224317692E+02
    0.799698606652171691E+02    0.783234957983721225E+00   -0.273527703789231813E+01   -0.594984968604258171E+02
    0.882947036088658592E+02    0.751427916778326876E+00   -0.274227277211787124E+01   -0.594923237411861265E+02
    0.926994796199350617E+02    0.743499183849841150E+00   -0.274350105120546850E+01   -0.594777887115594694E+02
    0.808540265095045214E+02    0.781944495595425337E+00   -0.275806074627120790E+01   -0.594751349993715337E+02
    0.975942017760063578E+02    0.736918552779238789E+00   -0.276786738435660951E+01   -0.594664857397196869E+02
    0.974967703719582772E+02    0.734556054961345906E+00   -0.276078173206909794E+01   -0.594636292800695117E+02
    0.902791092312703114E+02    0.746327293639059919E+00   -0.275802784375205556E+01   -0.594605813336744760E+02
    0.996831208925778753E+02    0.733007781721774831E+00   -0.278709114876607478E+01   -0.594417178872559049E+02
    0.751667872568803119E+02    0.801785419456708226E+00   -0.277240298817422026E+01   -0.594317192407794153E+02
    0.949075588978559637E+02    0.743501399785328365E+00   -0.276748786781350065E+01   -0.594157228317852315E+02
    0.871753291744901588E+02    0.755987031397376552E+00   -0.272879335298528725E+01   -0.594073171953396155E+02
    0.799669732939327957E+02    0.782900301916470642E+00   -0.273353033536447931E+01   -0.594071091840198733E+02
    0.856328470732798621E+02    0.764602144575190712E+00   -0.273014245448008230E+01   -0.593966263908952143E+02
    0.824268163144152197E+02    0.776654959958250846E+00   -0.275462673170457739E+01   -0.593646718664987958E+02
    0.982900865718995078E+02    0.731574705958724203E+00   -0.280376962741630331E+01   -0.593575049712354357E+02
    0.771174111062013878E+02    0.778638782383696326E+00   -0.277198192792270026E+01   -0.593240526667848940E+02
    0.877916991827163429E+02    0.759698228738944215E+00   -0.274251048818699106E+01   -0.593113835704298609E+02
    0.921065772387627391E+02    0.742762805879013555E+00   -0.276760407713710332E+01   -0.592976377439429285E+02
    0.726574049427849928E+02    0.808645820485518474E+00   -0.273022689086809933E+01   -0.592826088999904641E+02
    0.839245732391082697E+02    0.760811773133945213E+00   -0.275785200242501549E+01   -0.592319964527643066E+02
    0.959994802457081278E+02    0.736239293531442573E+00   -0.277343644570183612E+01   -0.592228597554081233E+02
    0.751425127583304118E+02    0.794693259015898157E+00   -0.270219358732558801E+01   -0.592193644411744629E+02
    0.959748231475973341E+02    0.739720608397583468E+00   -0.276820136253446680E+01   -0.592105683815230748E+02
    0.839353714436833940E+02    0.766875913154764444E+00   -0.272158131962356808E+01   -0.592088630369585189E+02
    0.823504826895235880E+02    0.765093415987819325E+00   -0.275150284329137707E+01   -0.591878835506452745E+02
    0.879860141605707327E+02    0.756527552861439689E+00   -0.273385403564480844E+01   -0.591831487857199363E+02
    0.970184417222007909E+02    0.735250367896660650E+00   -0.277472585699201479E+01   -0.591772780344820788E+02
    0.629908067127028133E+02    0.833660912734904169E+00   -0.272896298752319399E+01   -0.591648120488159464E+02
